122.4 0.007438 0.332563 0 0 0 0 0.007438 
122.8 0.00739941 0.332602 0 0 0 0 0.00739941 
123.2 0.0073692 0.332645 0 0 0 0 0.0073692 
123.6 0.00734881 0.33269 0 0 0 0 0.00734881 
124 0.00733831 0.332733 0 0 0 0 0.00733831 
124.4 0.00733664 0.332775 0 0 0 0 0.00733664 
124.8 0.00734212 0.332812 0 0 0 0 0.00734212 
125.2 0.00735272 0.332844 0 0 0 0 0.00735272 
125.6 0.00736646 0.332868 0 0 0 0 0.00736646 
126 0.00738157 0.332883 0 0 0 0 0.00738157 
126.4 0.00739646 0.332888 0 0 0 0 0.00739646 
126.8 0.00740958 0.332882 0 0 0 0 0.00740958 
127.2 0.00741951 0.332867 0 0 0 0 0.00741951 
127.6 0.00742489 0.332844 0 0 0 0 0.00742489 
128 0.00742467 0.332816 0 0 0 0 0.00742467 
128.4 0.00741816 0.332787 0 0 0 0 0.00741816 
128.8 0.00740507 0.332758 0 0 0 0 0.00740507 
129.2 0.00738568 0.332733 0 0 0 0 0.00738568 
129.6 0.00736069 0.332715 0 0 0 0 0.00736069 
130 0.00733125 0.332704 0 0 0 0 0.00733125 
130.4 0.007299 0.332701 0 0 0 0 0.007299 
130.8 0.00726595 0.332706 0 0 0 0 0.00726595 
131.2 0.00723421 0.332717 0 0 0 0 0.00723421 
131.6 0.00720573 0.332732 0 0 0 0 0.00720573 
132 0.00718203 0.332748 0 0 0 0 0.00718203 
132.4 0.00716409 0.332763 0 0 0 0 0.00716409 
132.8 0.00715252 0.332773 0 0 0 0 0.00715252 
133.2 0.00714736 0.332779 0 0 0 0 0.00714736 
133.6 0.00714834 0.332781 0 0 0 0 0.00714834 
134 0.00715471 0.332777 0 0 0 0 0.00715471 
134.4 0.00716545 0.332769 0 0 0 0 0.00716545 
134.8 0.00717952 0.332755 0 0 0 0 0.00717952 
135.2 0.00719586 0.332736 0 0 0 0 0.00719586 
135.6 0.00721356 0.332711 0 0 0 0 0.00721356 
136 0.00723177 0.332679 0 0 0 0 0.00723177 
136.4 0.00724962 0.332642 0 0 0 0 0.00724962 
136.8 0.00726633 0.332601 0 0 0 0 0.00726633 
137.2 0.0072812 0.332559 0 0 0 0 0.0072812 
137.6 0.00729373 0.332518 0 0 0 0 0.00729373 
138 0.00730348 0.332482 0 0 0 0 0.00730348 
138.4 0.00731022 0.332453 0 0 0 0 0.00731022 
138.8 0.00731368 0.332434 0 0 0 0 0.00731368 
139.2 0.00731381 0.332427 0 0 0 0 0.00731381 
139.6 0.00731077 0.332429 0 0 0 0 0.00731077 
140 0.00730508 0.33244 0 0 0 0 0.00730508 
140.4 0.00729762 0.332456 0 0 0 0 0.00729762 
140.8 0.00728947 0.332474 0 0 0 0 0.00728947 
141.2 0.00728164 0.332489 0 0 0 0 0.00728164 
141.6 0.00727506 0.332499 0 0 0 0 0.00727506 
142 0.00727041 0.332503 0 0 0 0 0.00727041 
142.4 0.00726807 0.332502 0 0 0 0 0.00726807 
142.8 0.00726802 0.332497 0 0 0 0 0.00726802 
143.2 0.00727016 0.332491 0 0 0 0 0.00727016 
143.6 0.00727442 0.332484 0 0 0 0 0.00727442 
144 0.00728091 0.332475 0 0 0 0 0.00728091 
144.4 0.00728998 0.332465 0 0 0 0 0.00728998 
144.8 0.00730218 0.332452 0 0 0 0 0.00730218 
145.2 0.00731793 0.332435 0 0 0 0 0.00731793 
145.6 0.00733746 0.332416 0 0 0 0 0.00733746 
146 0.00736054 0.332396 0 0 0 0 0.00736054 
146.4 0.00738654 0.332375 0 0 0 0 0.00738654 
146.8 0.00741456 0.332357 0 0 0 0 0.00741456 
147.2 0.00744346 0.332345 0 0 0 0 0.00744346 
147.6 0.00747196 0.33234 0 0 0 0 0.00747196 
148 0.00749894 0.332344 0 0 0 0 0.00749894 
148.4 0.0075234 0.332358 0 0 0 0 0.0075234 
148.8 0.00754454 0.332379 0 0 0 0 0.00754454 
149.2 0.00756191 0.332404 0 0 0 0 0.00756191 
149.6 0.00757515 0.332428 0 0 0 0 0.00757515 
150 0.00758416 0.332448 0 0 0 0 0.00758416 
150.4 0.00758887 0.33246 0 0 0 0 0.00758887 
150.8 0.00758961 0.332464 0 0 0 0 0.00758961 
151.2 0.00758703 0.33246 0 0 0 0 0.00758703 
151.6 0.00758216 0.332451 0 0 0 0 0.00758216 
152 0.00757638 0.332439 0 0 0 0 0.00757638 
152.4 0.00757128 0.332428 0 0 0 0 0.00757128 
152.8 0.00756846 0.332417 0 0 0 0 0.00756846 
153.2 0.00756949 0.332406 0 0 0 0 0.00756949 
153.6 0.00757559 0.332394 0 0 0 0 0.00757559 
154 0.0075875 0.332379 0 0 0 0 0.0075875 
154.4 0.00760525 0.332359 0 0 0 0 0.00760525 
154.8 0.00762812 0.332336 0 0 0 0 0.00762812 
155.2 0.00765474 0.33231 0 0 0 0 0.00765474 
155.6 0.00768344 0.332285 0 0 0 0 0.00768344 
156 0.00771253 0.332263 0 0 0 0 0.00771253 
156.4 0.00774062 0.332247 0 0 0 0 0.00774062 
156.8 0.00776641 0.332239 0 0 0 0 0.00776641 
157.2 0.00778873 0.332239 0 0 0 0 0.00778873 
157.6 0.00780629 0.332247 0 0 0 0 0.00780629 
158 0.00781794 0.332259 0 0 0 0 0.00781794 
158.4 0.00782283 0.332272 0 0 0 0 0.00782283 
158.8 0.00782075 0.332281 0 0 0 0 0.00782075 
159.2 0.00781222 0.332284 0 0 0 0 0.00781222 
159.6 0.00779833 0.332278 0 0 0 0 0.00779833 
160 0.00778079 0.332265 0 0 0 0 0.00778079 
160.4 0.00776147 0.332246 0 0 0 0 0.00776147 
